region_id,district,state,year,month,rainfall_mm,temp_max,temp_min,humidity,solar_radiation
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,3,57.5,35.8,13.5,60.9,20.8
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,4,42.3,38.1,15.1,72.4,17.5
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,5,75.8,37.4,13.1,65.0,18.1
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,6,409.0,37.2,13.2,63.2,18.4
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,7,403.5,38.7,16.7,61.3,20.3
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,8,340.7,33.5,16.3,62.6,18.3
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,9,230.1,35.7,16.3,72.4,17.9
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,10,122.2,38.3,13.4,68.7,17.4
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,11,136.1,33.5,13.8,64.1,18.1
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,12,10.3,33.5,13.8,74.0,19.5
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,1,0.0,36.0,13.3,64.2,17.5
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,2,0.3,38.7,14.1,67.1,20.6
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,3,65.9,37.2,16.3,74.0,19.6
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,4,72.8,34.7,16.5,68.7,20.6
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,5,26.6,38.7,14.0,75.1,20.8
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,6,411.2,36.9,16.5,72.4,19.5
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,7,435.3,38.9,13.2,62.2,18.8
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,8,324.7,34.0,16.9,65.0,18.7
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,9,295.4,33.4,13.6,71.9,17.7
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,10,144.8,33.6,14.7,60.4,18.4
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,11,152.2,38.3,16.6,61.7,21.0
Bhagalpur_Bihar,Bhagalpur,Bihar,2023,12,1.5,33.0,14.6,70.1,18.3
Darbhanga_Bihar,Darbhanga,Bihar,2023,1,5.6,34.8,14.0,72.7,17.2
Darbhanga_Bihar,Darbhanga,Bihar,2023,2,37.1,35.5,12.5,71.6,17.4
Darbhanga_Bihar,Darbhanga,Bihar,2023,3,73.7,34.9,12.1,71.0,19.3
Darbhanga_Bihar,Darbhanga,Bihar,2023,4,72.4,33.5,13.9,73.0,20.0
Darbhanga_Bihar,Darbhanga,Bihar,2023,5,72.6,34.9,13.4,77.0,18.0
Darbhanga_Bihar,Darbhanga,Bihar,2023,6,465.9,32.4,14.7,64.7,17.0
Darbhanga_Bihar,Darbhanga,Bihar,2023,7,343.7,35.0,12.1,73.9,17.6
Darbhanga_Bihar,Darbhanga,Bihar,2023,8,452.4,36.3,12.9,76.2,18.9
Darbhanga_Bihar,Darbhanga,Bihar,2023,9,430.1,34.7,14.7,65.5,17.6
Darbhanga_Bihar,Darbhanga,Bihar,2023,10,200.9,37.9,12.2,75.5,18.3
Darbhanga_Bihar,Darbhanga,Bihar,2023,11,185.5,32.8,15.6,75.1,17.0
Darbhanga_Bihar,Darbhanga,Bihar,2023,12,35.8,36.9,13.6,77.6,18.5
Darbhanga_Bihar,Darbhanga,Bihar,2023,1,27.9,34.3,16.0,76.2,16.3
Darbhanga_Bihar,Darbhanga,Bihar,2023,2,21.9,33.5,13.0,78.7,18.0
Darbhanga_Bihar,Darbhanga,Bihar,2023,3,57.4,35.1,13.4,69.1,17.0
Darbhanga_Bihar,Darbhanga,Bihar,2023,4,59.0,33.3,15.9,66.0,17.9
Darbhanga_Bihar,Darbhanga,Bihar,2023,5,16.6,37.5,15.2,75.1,19.5
Darbhanga_Bihar,Darbhanga,Bihar,2023,6,433.6,37.1,13.6,72.8,19.1
Darbhanga_Bihar,Darbhanga,Bihar,2023,7,292.4,32.9,15.5,69.0,17.3
Darbhanga_Bihar,Darbhanga,Bihar,2023,8,291.3,33.0,14.5,74.3,17.1
Darbhanga_Bihar,Darbhanga,Bihar,2023,9,448.3,35.6,13.9,67.9,16.7
Darbhanga_Bihar,Darbhanga,Bihar,2023,10,203.1,32.6,12.8,79.8,16.1
Darbhanga_Bihar,Darbhanga,Bihar,2023,11,168.0,33.6,14.7,79.1,17.8
Darbhanga_Bihar,Darbhanga,Bihar,2023,12,39.7,34.8,12.2,75.9,17.5
Darbhanga_Bihar,Darbhanga,Bihar,2023,1,40.8,37.9,15.8,79.6,19.8
Darbhanga_Bihar,Darbhanga,Bihar,2023,2,20.3,33.6,14.8,79.7,16.2
Darbhanga_Bihar,Darbhanga,Bihar,2023,3,70.2,33.5,12.9,65.0,16.4
Darbhanga_Bihar,Darbhanga,Bihar,2023,4,65.7,32.2,15.9,74.5,18.1
Darbhanga_Bihar,Darbhanga,Bihar,2023,5,51.8,34.2,14.8,74.9,16.4
Darbhanga_Bihar,Darbhanga,Bihar,2023,6,449.3,34.4,15.8,71.0,18.9
Darbhanga_Bihar,Darbhanga,Bihar,2023,7,383.5,37.9,13.9,70.3,19.7
Darbhanga_Bihar,Darbhanga,Bihar,2023,8,378.9,37.1,12.9,66.7,16.3
Darbhanga_Bihar,Darbhanga,Bihar,2023,9,435.3,33.8,13.1,68.9,18.7
Darbhanga_Bihar,Darbhanga,Bihar,2023,10,197.7,34.4,15.1,70.9,19.7
Darbhanga_Bihar,Darbhanga,Bihar,2023,11,160.8,37.8,13.7,67.7,16.7
Darbhanga_Bihar,Darbhanga,Bihar,2023,12,51.6,34.5,15.3,72.7,17.3
Darbhanga_Bihar,Darbhanga,Bihar,2023,1,0.0,33.5,15.9,77.3,18.4
Darbhanga_Bihar,Darbhanga,Bihar,2023,2,37.3,37.9,13.2,67.8,18.6
Darbhanga_Bihar,Darbhanga,Bihar,2023,3,56.0,33.8,14.5,68.4,16.2
Darbhanga_Bihar,Darbhanga,Bihar,2023,4,94.1,37.8,14.9,74.9,18.2
Darbhanga_Bihar,Darbhanga,Bihar,2023,5,25.4,33.7,15.6,66.8,19.7
Darbhanga_Bihar,Darbhanga,Bihar,2023,6,378.0,32.7,13.1,79.3,17.1
Darbhanga_Bihar,Darbhanga,Bihar,2023,7,310.1,32.8,12.9,74.3,17.8
Darbhanga_Bihar,Darbhanga,Bihar,2023,8,360.7,36.8,15.1,64.3,17.5
Darbhanga_Bihar,Darbhanga,Bihar,2023,9,286.4,36.4,15.6,67.8,17.8
Darbhanga_Bihar,Darbhanga,Bihar,2023,10,135.2,35.1,12.2,75.4,18.2
Darbhanga_Bihar,Darbhanga,Bihar,2023,11,185.0,37.4,16.0,78.7,19.1
Darbhanga_Bihar,Darbhanga,Bihar,2023,12,38.8,33.1,14.7,75.4,19.9
Darbhanga_Bihar,Darbhanga,Bihar,2023,1,14.2,32.1,13.3,77.8,16.2
Darbhanga_Bihar,Darbhanga,Bihar,2023,2,34.3,37.7,15.9,70.8,19.8
Darbhanga_Bihar,Darbhanga,Bihar,2023,3,42.9,35.9,13.0,72.1,16.5
Darbhanga_Bihar,Darbhanga,Bihar,2023,4,71.0,35.8,12.6,67.3,20.0
Darbhanga_Bihar,Darbhanga,Bihar,2023,5,89.0,33.8,12.7,72.0,18.0
Darbhanga_Bihar,Darbhanga,Bihar,2023,6,306.2,34.2,12.7,69.3,18.3
Darbhanga_Bihar,Darbhanga,Bihar,2023,7,411.0,35.2,12.6,78.6,19.7
Darbhanga_Bihar,Darbhanga,Bihar,2023,8,383.5,35.2,14.5,79.9,20.0
Darbhanga_Bihar,Darbhanga,Bihar,2023,9,421.6,37.7,14.5,76.8,17.6
Darbhanga_Bihar,Darbhanga,Bihar,2023,10,150.2,32.9,13.4,77.7,16.2
Darbhanga_Bihar,Darbhanga,Bihar,2023,11,122.6,34.4,16.0,66.8,16.6
Darbhanga_Bihar,Darbhanga,Bihar,2023,12,54.3,32.2,15.0,74.5,19.1
Khurda_Odisha,Khurda,Odisha,2023,1,24.2,34.5,21.3,71.6,20.5
Khurda_Odisha,Khurda,Odisha,2023,2,4.6,35.4,21.4,73.7,20.2
Khurda_Odisha,Khurda,Odisha,2023,3,99.3,33.4,23.9,72.8,17.7
Khurda_Odisha,Khurda,Odisha,2023,4,73.1,32.5,22.5,80.7,18.0
Khurda_Odisha,Khurda,Odisha,2023,5,71.4,34.5,21.1,77.0,18.4
Khurda_Odisha,Khurda,Odisha,2023,6,504.1,37.6,20.7,67.2,18.8
Khurda_Odisha,Khurda,Odisha,2023,7,480.8,36.7,22.3,67.4,20.3
Khurda_Odisha,Khurda,Odisha,2023,8,315.2,37.1,22.3,69.1,18.5
Khurda_Odisha,Khurda,Odisha,2023,9,317.1,33.7,23.5,72.7,19.0
Khurda_Odisha,Khurda,Odisha,2023,10,137.0,36.1,22.9,70.9,19.0
Khurda_Odisha,Khurda,Odisha,2023,11,211.5,32.8,21.7,76.6,17.0
Khurda_Odisha,Khurda,Odisha,2023,12,28.2,37.7,21.6,69.6,19.1
Khurda_Odisha,Khurda,Odisha,2023,1,10.3,36.9,23.4,78.8,20.6
Khurda_Odisha,Khurda,Odisha,2023,2,6.5,32.3,23.4,78.7,19.8
Khurda_Odisha,Khurda,Odisha,2023,3,50.0,37.7,20.3,79.4,18.2
Khurda_Odisha,Khurda,Odisha,2023,4,47.0,34.0,22.9,78.3,19.1
Khurda_Odisha,Khurda,Odisha,2023,5,83.6,33.7,22.9,76.4,17.1
Khurda_Odisha,Khurda,Odisha,2023,6,503.9,37.2,23.5,74.1,19.0
Khurda_Odisha,Khurda,Odisha,2023,7,386.7,37.4,23.2,69.0,19.4
Khurda_Odisha,Khurda,Odisha,2023,8,527.9,36.7,23.1,72.6,18.5
Khurda_Odisha,Khurda,Odisha,2023,9,460.6,35.4,22.9,79.4,18.1
Khurda_Odisha,Khurda,Odisha,2023,10,145.4,35.0,21.4,76.1,17.2
Khurda_Odisha,Khurda,Odisha,2023,11,182.3,35.2,21.7,71.5,20.6
Khurda_Odisha,Khurda,Odisha,2023,12,25.4,37.5,22.2,81.0,17.5
Khurda_Odisha,Khurda,Odisha,2023,1,52.6,32.5,21.3,74.1,18.8
Khurda_Odisha,Khurda,Odisha,2023,2,36.5,32.2,22.8,81.2,19.1
Khurda_Odisha,Khurda,Odisha,2023,3,55.4,33.3,20.9,73.9,20.7
Khurda_Odisha,Khurda,Odisha,2023,4,53.1,33.6,21.5,77.0,18.8
Khurda_Odisha,Khurda,Odisha,2023,5,60.5,33.5,20.3,67.4,18.0
Khurda_Odisha,Khurda,Odisha,2023,6,306.5,36.6,22.9,76.8,20.4
Khurda_Odisha,Khurda,Odisha,2023,7,372.9,34.4,21.6,73.5,17.4
Khurda_Odisha,Khurda,Odisha,2023,8,504.8,34.0,21.3,68.2,17.6
Khurda_Odisha,Khurda,Odisha,2023,9,293.8,37.2,21.4,69.0,19.6
Khurda_Odisha,Khurda,Odisha,2023,10,222.3,33.7,23.9,69.9,19.0
Khurda_Odisha,Khurda,Odisha,2023,11,179.7,37.9,23.3,72.0,18.6
Khurda_Odisha,Khurda,Odisha,2023,12,35.8,37.5,21.7,77.5,17.7
Khurda_Odisha,Khurda,Odisha,2023,1,55.4,37.8,22.9,75.8,18.1
Khurda_Odisha,Khurda,Odisha,2023,2,50.2,36.1,22.7,80.5,17.0
Khurda_Odisha,Khurda,Odisha,2023,3,54.5,37.4,22.7,73.6,18.4
Khurda_Odisha,Khurda,Odisha,2023,4,87.7,35.6,21.2,81.8,19.2
Khurda_Odisha,Khurda,Odisha,2023,5,69.7,34.1,23.5,67.8,19.0
Khurda_Odisha,Khurda,Odisha,2023,6,414.1,33.7,20.9,81.8,19.3
Khurda_Odisha,Khurda,Odisha,2023,7,303.8,38.0,20.8,76.8,18.7
Khurda_Odisha,Khurda,Odisha,2023,8,508.5,35.6,20.0,81.1,18.8
Khurda_Odisha,Khurda,Odisha,2023,9,508.9,36.2,20.3,78.9,18.4
Khurda_Odisha,Khurda,Odisha,2023,10,157.5,32.9,20.7,72.3,20.6
Khurda_Odisha,Khurda,Odisha,2023,11,183.3,32.5,22.4,74.7,20.9
Khurda_Odisha,Khurda,Odisha,2023,12,39.5,36.7,20.8,76.0,17.3
Khurda_Odisha,Khurda,Odisha,2023,1,35.5,34.0,20.8,78.4,18.3
Khurda_Odisha,Khurda,Odisha,2023,2,32.9,33.5,23.6,76.0,19.2
Khurda_Odisha,Khurda,Odisha,2023,3,63.8,35.4,20.6,70.3,18.9
Khurda_Odisha,Khurda,Odisha,2023,4,98.1,36.0,22.0,71.0,19.7
Khurda_Odisha,Khurda,Odisha,2023,5,91.3,33.0,20.4,71.3,19.3
Khurda_Odisha,Khurda,Odisha,2023,6,504.6,33.8,21.9,81.7,18.7
Khurda_Odisha,Khurda,Odisha,2023,7,330.3,34.7,23.2,71.7,19.1
Khurda_Odisha,Khurda,Odisha,2023,8,430.4,33.2,23.7,76.0,19.9
Khurda_Odisha,Khurda,Odisha,2023,9,460.0,34.7,21.7,72.8,18.4
Khurda_Odisha,Khurda,Odisha,2023,10,185.0,37.2,21.3,71.9,17.4
Khurda_Odisha,Khurda,Odisha,2023,11,216.7,35.4,23.6,73.5,20.2
Khurda_Odisha,Khurda,Odisha,2023,12,34.8,34.6,21.6,82.9,19.4
Cuttack_Odisha,Cuttack,Odisha,2023,1,30.4,31.0,21.5,77.6,18.5
Cuttack_Odisha,Cuttack,Odisha,2023,2,14.3,32.0,23.4,81.9,18.7
Cuttack_Odisha,Cuttack,Odisha,2023,3,80.3,32.2,21.7,79.1,18.1
Cuttack_Odisha,Cuttack,Odisha,2023,4,55.5,36.1,21.0,77.9,19.7
Cuttack_Odisha,Cuttack,Odisha,2023,5,42.2,33.7,21.6,81.4,17.5
Cuttack_Odisha,Cuttack,Odisha,2023,6,300.1,31.3,21.6,79.5,16.8
Cuttack_Odisha,Cuttack,Odisha,2023,7,465.8,32.5,22.4,79.0,17.9
Cuttack_Odisha,Cuttack,Odisha,2023,8,388.2,36.9,21.7,74.3,17.9
Cuttack_Odisha,Cuttack,Odisha,2023,9,322.6,33.0,20.5,75.5,16.0
Cuttack_Odisha,Cuttack,Odisha,2023,10,168.1,31.1,23.3,82.7,16.8
Cuttack_Odisha,Cuttack,Odisha,2023,11,188.3,34.0,21.7,72.3,18.8
Cuttack_Odisha,Cuttack,Odisha,2023,12,0.0,35.6,22.7,76.0,17.9
Cuttack_Odisha,Cuttack,Odisha,2023,1,23.7,32.0,21.6,69.3,18.1
Cuttack_Odisha,Cuttack,Odisha,2023,2,27.3,31.7,20.3,81.6,16.3
Cuttack_Odisha,Cuttack,Odisha,2023,3,90.0,33.0,20.4,77.4,18.3
Cuttack_Odisha,Cuttack,Odisha,2023,4,58.5,33.2,21.3,74.8,17.4
Cuttack_Odisha,Cuttack,Odisha,2023,5,68.9,33.1,21.7,68.1,18.0
Cuttack_Odisha,Cuttack,Odisha,2023,6,346.2,36.5,21.3,74.8,19.3
Cuttack_Odisha,Cuttack,Odisha,2023,7,356.4,32.4,22.4,79.0,19.6
Cuttack_Odisha,Cuttack,Odisha,2023,8,447.1,34.4,20.8,79.0,16.7
Cuttack_Odisha,Cuttack,Odisha,2023,9,442.7,36.4,21.8,80.4,16.7
Cuttack_Odisha,Cuttack,Odisha,2023,10,161.1,34.6,22.5,79.9,17.2
Cuttack_Odisha,Cuttack,Odisha,2023,11,192.7,32.3,20.3,80.0,18.0
Cuttack_Odisha,Cuttack,Odisha,2023,12,23.0,33.1,23.3,76.5,16.1
Cuttack_Odisha,Cuttack,Odisha,2023,1,31.0,32.5,21.4,78.1,16.0
Cuttack_Odisha,Cuttack,Odisha,2023,2,45.0,35.1,21.6,78.6,19.7
Cuttack_Odisha,Cuttack,Odisha,2023,3,48.9,32.4,23.4,79.5,19.2
Cuttack_Odisha,Cuttack,Odisha,2023,4,82.5,31.3,21.2,74.4,18.5
Cuttack_Odisha,Cuttack,Odisha,2023,5,78.4,33.8,23.1,71.6,16.9
Cuttack_Odisha,Cuttack,Odisha,2023,6,441.9,36.7,21.4,80.2,18.3
Cuttack_Odisha,Cuttack,Odisha,2023,7,298.6,32.2,20.6,73.3,18.3
Cuttack_Odisha,Cuttack,Odisha,2023,8,451.2,31.7,22.4,74.6,19.6
Cuttack_Odisha,Cuttack,Odisha,2023,9,533.2,35.2,20.5,69.4,19.4
Cuttack_Odisha,Cuttack,Odisha,2023,10,184.3,36.1,22.5,70.9,16.8
Cuttack_Odisha,Cuttack,Odisha,2023,11,154.0,33.9,23.8,79.4,16.4
Cuttack_Odisha,Cuttack,Odisha,2023,12,18.0,36.5,21.0,81.2,17.2
Cuttack_Odisha,Cuttack,Odisha,2023,1,0.3,35.5,21.1,78.1,19.7
Cuttack_Odisha,Cuttack,Odisha,2023,2,12.2,31.6,20.5,69.0,16.4
Cuttack_Odisha,Cuttack,Odisha,2023,3,55.2,35.2,23.5,80.6,18.1
Cuttack_Odisha,Cuttack,Odisha,2023,4,50.8,33.2,20.3,81.5,17.4
Cuttack_Odisha,Cuttack,Odisha,2023,5,64.3,36.4,21.4,73.7,18.3
Cuttack_Odisha,Cuttack,Odisha,2023,6,461.9,34.6,23.8,72.2,19.6
Cuttack_Odisha,Cuttack,Odisha,2023,7,522.5,35.5,21.0,79.8,19.2
Cuttack_Odisha,Cuttack,Odisha,2023,8,370.5,35.9,21.4,70.7,16.4
Cuttack_Odisha,Cuttack,Odisha,2023,9,460.3,35.9,21.7,76.6,17.1
Cuttack_Odisha,Cuttack,Odisha,2023,10,160.0,33.8,22.1,83.2,18.4
Cuttack_Odisha,Cuttack,Odisha,2023,11,188.7,37.0,23.1,82.0,17.7
Cuttack_Odisha,Cuttack,Odisha,2023,12,31.2,32.2,22.8,82.4,16.7
Cuttack_Odisha,Cuttack,Odisha,2023,1,36.4,34.3,23.5,80.2,19.5
Cuttack_Odisha,Cuttack,Odisha,2023,2,2.6,31.5,21.8,82.2,17.9
Cuttack_Odisha,Cuttack,Odisha,2023,3,80.7,33.0,23.6,74.8,19.2
Cuttack_Odisha,Cuttack,Odisha,2023,4,68.5,34.4,23.0,69.4,18.0
Cuttack_Odisha,Cuttack,Odisha,2023,5,105.8,31.3,21.2,75.1,16.7
Cuttack_Odisha,Cuttack,Odisha,2023,6,465.9,33.1,22.7,75.7,19.0
Cuttack_Odisha,Cuttack,Odisha,2023,7,519.0,35.3,20.9,74.6,16.1
Cuttack_Odisha,Cuttack,Odisha,2023,8,327.7,33.1,23.6,79.9,19.9
Cuttack_Odisha,Cuttack,Odisha,2023,9,436.5,33.0,21.3,73.2,18.7
Cuttack_Odisha,Cuttack,Odisha,2023,10,191.7,31.9,20.1,71.5,16.4
Cuttack_Odisha,Cuttack,Odisha,2023,11,205.4,35.3,21.5,69.2,19.3
Cuttack_Odisha,Cuttack,Odisha,2023,12,22.5,36.4,20.2,71.2,19.0
Sambalpur_Odisha,Sambalpur,Odisha,2023,1,34.9,34.8,20.6,73.8,21.2
Sambalpur_Odisha,Sambalpur,Odisha,2023,2,55.3,36.9,21.6,76.5,21.9
Sambalpur_Odisha,Sambalpur,Odisha,2023,3,62.4,37.3,18.3,67.1,18.5
Sambalpur_Odisha,Sambalpur,Odisha,2023,4,77.5,37.3,20.3,63.7,20.2
Sambalpur_Odisha,Sambalpur,Odisha,2023,5,83.6,33.4,19.2,73.1,18.1
Sambalpur_Odisha,Sambalpur,Odisha,2023,6,303.7,37.0,19.1,71.6,21.9
Sambalpur_Odisha,Sambalpur,Odisha,2023,7,436.0,35.8,18.8,62.3,19.2
Sambalpur_Odisha,Sambalpur,Odisha,2023,8,353.4,38.7,21.8,63.1,20.5
Sambalpur_Odisha,Sambalpur,Odisha,2023,9,285.9,33.7,21.8,75.8,18.1
Sambalpur_Odisha,Sambalpur,Odisha,2023,10,203.2,36.0,20.4,72.9,21.5
Sambalpur_Odisha,Sambalpur,Odisha,2023,11,199.5,37.9,21.9,66.8,18.5
Sambalpur_Odisha,Sambalpur,Odisha,2023,12,53.7,33.7,19.7,63.0,21.1
Sambalpur_Odisha,Sambalpur,Odisha,2023,1,35.5,36.4,20.1,71.9,21.8
Sambalpur_Odisha,Sambalpur,Odisha,2023,2,55.0,34.1,19.3,69.8,21.6
Sambalpur_Odisha,Sambalpur,Odisha,2023,3,79.8,38.9,20.4,76.0,22.0
Sambalpur_Odisha,Sambalpur,Odisha,2023,4,84.8,38.1,18.3,72.2,18.9
Sambalpur_Odisha,Sambalpur,Odisha,2023,5,54.5,36.8,19.0,68.2,21.9
Sambalpur_Odisha,Sambalpur,Odisha,2023,6,438.3,38.9,19.5,73.1,20.9
Sambalpur_Odisha,Sambalpur,Odisha,2023,7,483.8,34.7,20.6,68.3,20.1
Sambalpur_Odisha,Sambalpur,Odisha,2023,8,386.9,35.8,18.8,71.7,21.0
Sambalpur_Odisha,Sambalpur,Odisha,2023,9,383.1,33.3,20.4,71.3,18.1
Sambalpur_Odisha,Sambalpur,Odisha,2023,10,165.7,36.3,19.7,68.6,21.6
Sambalpur_Odisha,Sambalpur,Odisha,2023,11,176.2,34.9,20.1,64.3,21.3
Sambalpur_Odisha,Sambalpur,Odisha,2023,12,36.0,33.2,19.9,65.6,19.7
Sambalpur_Odisha,Sambalpur,Odisha,2023,1,29.2,38.4,20.5,70.6,21.0
Sambalpur_Odisha,Sambalpur,Odisha,2023,2,33.6,36.2,20.4,63.4,19.2
Sambalpur_Odisha,Sambalpur,Odisha,2023,3,52.2,37.7,19.1,64.9,20.3
Sambalpur_Odisha,Sambalpur,Odisha,2023,4,50.7,33.0,21.7,63.3,21.6
Sambalpur_Odisha,Sambalpur,Odisha,2023,5,60.2,34.1,21.3,64.9,19.5
Sambalpur_Odisha,Sambalpur,Odisha,2023,6,335.9,38.2,19.5,66.9,21.1
Sambalpur_Odisha,Sambalpur,Odisha,2023,7,466.1,38.6,19.5,64.4,18.7
Sambalpur_Odisha,Sambalpur,Odisha,2023,8,412.3,33.9,19.2,70.5,18.5
Sambalpur_Odisha,Sambalpur,Odisha,2023,9,288.3,34.8,18.9,73.2,21.4
Sambalpur_Odisha,Sambalpur,Odisha,2023,10,175.0,38.2,20.0,68.1,20.4
Sambalpur_Odisha,Sambalpur,Odisha,2023,11,194.5,38.5,20.5,76.1,20.3
Sambalpur_Odisha,Sambalpur,Odisha,2023,12,22.8,33.5,18.9,74.3,20.6
Sambalpur_Odisha,Sambalpur,Odisha,2023,1,36.4,35.8,19.1,68.5,21.2
Sambalpur_Odisha,Sambalpur,Odisha,2023,2,45.1,37.5,18.6,63.6,21.4
Sambalpur_Odisha,Sambalpur,Odisha,2023,3,85.1,36.6,19.5,65.6,20.7
Sambalpur_Odisha,Sambalpur,Odisha,2023,4,79.4,34.8,19.1,62.4,20.1
Sambalpur_Odisha,Sambalpur,Odisha,2023,5,98.6,38.4,20.5,69.7,22.0
Sambalpur_Odisha,Sambalpur,Odisha,2023,6,384.4,37.6,19.3,70.0,19.5
Sambalpur_Odisha,Sambalpur,Odisha,2023,7,294.6,38.3,21.0,66.4,19.5
Sambalpur_Odisha,Sambalpur,Odisha,2023,8,401.0,36.0,20.8,69.5,18.8
Sambalpur_Odisha,Sambalpur,Odisha,2023,9,377.9,34.7,19.3,69.0,21.5
Sambalpur_Odisha,Sambalpur,Odisha,2023,10,200.3,35.8,18.0,67.4,21.3
Sambalpur_Odisha,Sambalpur,Odisha,2023,11,166.2,34.2,21.7,76.8,18.6
Sambalpur_Odisha,Sambalpur,Odisha,2023,12,17.4,36.6,18.7,64.3,18.0
Sambalpur_Odisha,Sambalpur,Odisha,2023,1,34.4,33.7,20.4,68.4,18.8
Sambalpur_Odisha,Sambalpur,Odisha,2023,2,43.1,37.7,18.5,75.6,21.7
Sambalpur_Odisha,Sambalpur,Odisha,2023,3,40.8,33.8,19.4,72.8,19.1
Sambalpur_Odisha,Sambalpur,Odisha,2023,4,26.4,35.7,20.3,72.9,18.2
Sambalpur_Odisha,Sambalpur,Odisha,2023,5,48.6,38.7,19.4,63.6,18.2
Sambalpur_Odisha,Sambalpur,Odisha,2023,6,315.5,36.9,21.4,67.0,20.3
Sambalpur_Odisha,Sambalpur,Odisha,2023,7,425.0,33.4,18.9,76.1,21.3
Sambalpur_Odisha,Sambalpur,Odisha,2023,8,278.5,37.6,19.9,74.2,18.8
Sambalpur_Odisha,Sambalpur,Odisha,2023,9,488.6,34.2,20.2,63.8,19.4
Sambalpur_Odisha,Sambalpur,Odisha,2023,10,180.4,36.9,19.0,73.5,19.4
Sambalpur_Odisha,Sambalpur,Odisha,2023,11,184.0,35.2,19.9,68.8,19.7
Sambalpur_Odisha,Sambalpur,Odisha,2023,12,44.8,34.2,21.1,70.8,19.7
Koraput_Odisha,Koraput,Odisha,2023,1,32.8,31.3,18.3,77.7,16.5
Koraput_Odisha,Koraput,Odisha,2023,2,30.4,32.0,17.3,73.3,18.1
Koraput_Odisha,Koraput,Odisha,2023,3,81.9,30.6,17.0,84.2,18.1
Koraput_Odisha,Koraput,Odisha,2023,4,58.3,29.2,17.0,84.7,18.5
Koraput_Odisha,Koraput,Odisha,2023,5,90.4,30.9,19.5,80.5,16.2
Koraput_Odisha,Koraput,Odisha,2023,6,472.1,34.4,18.6,81.7,15.2
Koraput_Odisha,Koraput,Odisha,2023,7,502.1,29.1,19.4,84.9,16.0
Koraput_Odisha,Koraput,Odisha,2023,8,565.5,32.5,19.4,74.6,18.2
Koraput_Odisha,Koraput,Odisha,2023,9,428.7,31.7,16.5,76.1,15.9
Koraput_Odisha,Koraput,Odisha,2023,10,155.1,33.7,19.5,84.8,18.4
Koraput_Odisha,Koraput,Odisha,2023,11,231.3,33.7,19.1,72.1,17.6
Koraput_Odisha,Koraput,Odisha,2023,12,47.4,33.2,19.8,71.7,15.2
Koraput_Odisha,Koraput,Odisha,2023,1,15.3,31.8,17.2,84.0,18.0
Koraput_Odisha,Koraput,Odisha,2023,2,34.1,33.2,19.9,79.8,15.7
Koraput_Odisha,Koraput,Odisha,2023,3,107.5,34.0,16.6,80.7,18.7
Koraput_Odisha,Koraput,Odisha,2023,4,67.0,29.8,17.2,75.7,17.8
Koraput_Odisha,Koraput,Odisha,2023,5,36.2,31.3,17.8,80.1,17.8
Koraput_Odisha,Koraput,Odisha,2023,6,562.0,32.2,17.5,70.0,17.3
Koraput_Odisha,Koraput,Odisha,2023,7,532.3,29.0,18.9,80.9,16.6
Koraput_Odisha,Koraput,Odisha,2023,8,527.9,30.5,17.0,73.0,17.9
Koraput_Odisha,Koraput,Odisha,2023,9,447.1,33.3,17.5,72.4,17.4
Koraput_Odisha,Koraput,Odisha,2023,10,207.7,31.6,17.2,79.4,15.5
Koraput_Odisha,Koraput,Odisha,2023,11,202.1,32.6,18.1,78.3,17.7
Koraput_Odisha,Koraput,Odisha,2023,12,13.5,31.7,17.8,85.7,15.6
Koraput_Odisha,Koraput,Odisha,2023,1,22.1,34.2,18.1,78.6,18.4
Koraput_Odisha,Koraput,Odisha,2023,2,40.2,29.5,16.7,76.5,17.0
Koraput_Odisha,Koraput,Odisha,2023,3,123.2,34.1,17.3,85.4,17.8
Koraput_Odisha,Koraput,Odisha,2023,4,74.3,29.1,16.6,83.3,17.6
Koraput_Odisha,Koraput,Odisha,2023,5,64.3,34.4,18.5,76.4,15.5
Koraput_Odisha,Koraput,Odisha,2023,6,430.8,31.6,17.9,78.0,18.5
Koraput_Odisha,Koraput,Odisha,2023,7,502.1,31.3,16.1,84.9,18.8
